id,proposition_id,candidate_cluster_id,verdict,assessor_model,assessor_prompt_version,opinion_window_chars,confidence,reasoning_excerpt,source,run_id,assessed_at
488,24c3a01b0de725f17de352304ebbae61f6d9fd1dd0a4ebd3654e4bb52e557af8,4656979,green,haiku-4.5,v1,20000,,"The case directly supports the proposition by stating that disagreement between a prisoner and doctor about treatment is insufficient to establish an Eighth Amendment violation, and that courts defer to medical professionals' treatment decisions unless no minimally competent professional would have so responded, which aligns with the proposition's rejection of claims based on medication preference",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
489,24c3a01b0de725f17de352304ebbae61f6d9fd1dd0a4ebd3654e4bb52e557af8,3042719,green,haiku-4.5,v1,20000,,"The opinion directly states that 'inmates have no constitutional right to receive a particular or requested course of treatment' and that 'a prisoner's mere difference of opinion over matters of expert medical judgment or a course of medical treatment fail[s] to rise to the level of a constitutional violation,' which substantively supports the proposition that courts reject medication preference c",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
490,8f1b961a35509bcbae7b729a9b792ec1bb5d3faac2ca538b48c81f44b33c3a44,154776,yellow,haiku-4.5,v1,20000,,"The case discusses 'similarly situated employees' in the context of comparative discipline for work rule violations, but the opinion emphasizes that similarity requires dealing with the same supervisor and being subject to the same performance standards and work history—not merely having identical disciplinary histories, which is a narrower proposition than the one stated.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
491,8f1b961a35509bcbae7b729a9b792ec1bb5d3faac2ca538b48c81f44b33c3a44,583649,green,haiku-4.5,v1,20000,,The case directly supports the proposition by establishing that comparators must be 'similarly-situated in all respects' and that employees with different disciplinary histories and conduct are not proper comparators for discrimination claims.,model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
493,a5735298cf9d8d12d0b56feeb9c057537ad736f94b9518f7afa4a6aff6b86e89,162791,yellow,haiku-4.5,v1,20000,,"The case discusses waiver of the right to respond and that facts asserted in an unopposed motion are accepted as true, but it explicitly holds that summary judgment cannot be granted solely on failure to respond—the court must still determine the motion is 'appropriate' under Rule 56(c), which the proposition does not capture.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
494,a5735298cf9d8d12d0b56feeb9c057537ad736f94b9518f7afa4a6aff6b86e89,145738,green,haiku-4.5,v1,20000,,"Scott v. Harris directly supports the proposition: the Court held that when a party's version of facts is 'so utterly discredited by the record that no reasonable jury could have believed him,' courts need not adopt that version at summary judgment, effectively deeming those facts admitted against the non-moving party.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
495,a5735298cf9d8d12d0b56feeb9c057537ad736f94b9518f7afa4a6aff6b86e89,781161,yellow,haiku-4.5,v1,20000,,"The case supports the general principle that facts in a Rule 56.1 statement are deemed admitted if not controverted, but it significantly qualifies this by holding that unsupported factual assertions must be disregarded even if unopposed, and the movant cannot rely on bare assertions without evidentiary support—making the proposition incomplete as stated.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
496,2d2035045fdb1cf8acc053d433ff39ddf99cd579a93d0cfe8d1e8795a7a78a68,1262003,green,haiku-4.5,v1,20000,,"Mickey directly supports the proposition: the court held that temporal proximity between filing an EEOC charge (October 7) and termination (October 19—12 days later) can permit an inference of causality, especially where the employer had knowledge of the protected activity, and reversed summary judgment on the retaliation claim on this basis.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
497,2d2035045fdb1cf8acc053d433ff39ddf99cd579a93d0cfe8d1e8795a7a78a68,205112,green,haiku-4.5,v1,20000,,"The case directly supports the proposition: the court held that an inference of causality is permissible where discharge follows immediately after an employee presents a written complaint of discrimination, and reversed summary judgment on that basis.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
498,b585892f17c749f0fc02990fe6ee013b35de245f9ec681aed071b53932eb202f,174314,red,haiku-4.5,v1,20000,,"The proposition claims courts should 'start and end' with one discernable legal theory when a plausible claim exists, but Hatmaker actually holds the opposite—that plaintiffs need not plead legal theories at all and can raise alternative theories later, and the court addressed both the participation and opposition clauses despite Hatmaker's emphasis shifting between them.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
499,1b4c45e3cad5e8dcb645e17294bc7c253d9b061ebe18b9e0c7096fc375b9d0c6,112747,green,haiku-4.5,v1,20000,,"The opinion explicitly contrasts the pleading standard at the motion-to-dismiss stage (general factual allegations suffice) with the summary judgment standard (plaintiff must set forth specific facts by affidavit or evidence), directly supporting the proposition.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
500,1b4c45e3cad5e8dcb645e17294bc7c253d9b061ebe18b9e0c7096fc375b9d0c6,111719,green,haiku-4.5,v1,20000,,"Anderson directly addresses and contrasts the summary judgment standard (Rule 56) with the evidentiary burden applicable at trial, holding that the substantive evidentiary standard of proof (here, clear and convincing evidence) must be considered when ruling on summary judgment motions, thereby establishing the relationship between these two standards.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
501,91b1a789c9fc6b9f01fc58d56a973c6d057458fdf64238b7529e68b53c615c76,2968308,yellow,haiku-4.5,v1,20000,,"The case discusses the duty to defend and establishes that an insurer must defend when claims are 'potentially covered,' but the proposition's specific language about 'clear from the face of the complaint' is not directly addressed; the case emphasizes that doubts are resolved against the insurer and even attenuated claims trigger the duty, which is somewhat broader than the proposition suggests.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
502,c2b94fd6a4854296022772550c2ec9b7d775c38c62fb5af32a18a749bc521593,2467342,red,haiku-4.5,v1,20000,,"The case explicitly holds that an insurer does NOT forfeit its right to contest coverage when it breaches its duty to defend, directly contradicting the proposition that such an insurer is estopped from invoking policy defenses.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
503,84ed0ad2f123107cee0c8575f4b2bd596c602e2918a70ab064055373f0d8d852,149882,yellow,haiku-4.5,v1,20000,,"The case does establish that Illinois law requires comparing allegations to policy coverage, but the proposition's specific phrasing about 'facts within or potentially within policy coverage' is slightly paraphrased from the actual holding, which states 'If the facts alleged in the underlying complaint fall within, or potentially within, the policy's coverage, the insurer's duty to defend arises'—",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
504,84ed0ad2f123107cee0c8575f4b2bd596c602e2918a70ab064055373f0d8d852,2092445,green,haiku-4.5,v1,20000,,"The opinion directly states that 'If the facts alleged in the underlying complaint fall within, or potentially within, the policy's coverage, the insurer's duty to defend arises,' which precisely matches the proposition's language about Illinois law requiring that the underlying complaint allege facts 'within or potentially within policy coverage.'",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
505,c84a3993372d9633f16d51ccce2077db63ef8a4f899f8f98d7d580b20ee2d55e,1479476,red,haiku-4.5,v1,20000,,"The proposition claims a release extinguishes a cause of action while a covenant not to sue affects only the right to sue, but McKenna explicitly rejects this distinction as 'entirely artificial' and holds that both have the same practical effect of insulating the obligor from claims.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
506,c84a3993372d9633f16d51ccce2077db63ef8a4f899f8f98d7d580b20ee2d55e,108279,red,haiku-4.5,v1,20000,,The excerpt discusses defenses of limitations and release in an antitrust damages case but does not address or distinguish between the legal effects of releases versus covenants not to sue on causes of action versus rights to sue.,model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
507,ff446043934e506cdb8f4c0daa0641dac8c5b60e5736d197b7d4fda6a75fcf15,786891,green,haiku-4.5,v1,20000,,"The Eternity court explicitly reversed a Rule 12(b)(6) dismissal of the breach of contract claim, holding that ambiguity in the CDS contracts regarding whether a 'restructuring' credit event occurred presented a question of fact that could not be resolved at the pleading stage, requiring remand for further proceedings.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
510,323a6a1c1bf71ec9a310186d4ec035ff8492188a5eec846d84692a5980f9fb72,8986759,yellow,haiku-4.5,v1,20000,,"The case involves § 1983 claims for due process and academic freedom (First Amendment) by a terminated professor against university officials, but the court ruled that Eleventh Amendment sovereign immunity barred monetary damages against SUNY and officials in their official capacities—not that it barred the claims entirely, as prospective relief was allowed and claims against individuals in person",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
511,3fc543b68cf25b96c67cd89877cebf9c7c97c7d60290b73d7072f6eb973d2d79,176452,yellow,haiku-4.5,v1,20000,,"The case discusses the consequences of sex offender classification (loss of job, disciplinary custody, cell restriction, visitor suspension, loss of privileges) but does not directly address or substantively support the specific proposition that branding someone a sex offender makes them a target of prison violence.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
512,3fc543b68cf25b96c67cd89877cebf9c7c97c7d60290b73d7072f6eb973d2d79,7056623,red,haiku-4.5,v1,20000,,"The case addresses constitutional challenges to Hawaii's Sex Offender Treatment Program (Ex Post Facto, Due Process, Self-Incrimination, Cruel and Unusual Punishment claims) but contains no discussion or holding regarding whether labeling someone a sex offender makes them a target for prison violence—the proposition concerns prison safety risks, not constitutional violations.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
513,b46c356ab2fc86be4be270ca33bb28dd9fd5e4756e37ee924617bec9daf154da,8975865,green,haiku-4.5,v1,20000,,"The case directly supports the proposition by holding that labeling an inmate a 'snitch' can violate constitutional guarantees under 42 U.S.C. § 1983, specifically the right to be protected from violence while in custody and the right of access to courts, and that such labeling has potential for serious harm (life-threatening retaliation by fellow inmates).",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
514,b46c356ab2fc86be4be270ca33bb28dd9fd5e4756e37ee924617bec9daf154da,9009812,yellow,haiku-4.5,v1,20000,,"The case discusses labeling an inmate a 'snitch' as part of alleged constitutional violations (cruel and unusual punishment), but the court's analysis focuses on excessive force claims and does not substantively address whether the 'snitch' labeling itself violates constitutional guarantees—it merely mentions it as part of the factual background of alleged misconduct.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
516,d3faf5940ada2a6d348f79889a3ed4926cf4f172b7b1347e9b72aeeccb6dc219,3209888,red,haiku-4.5,v1,20000,,"The excerpt does not contain any statement that transmission of information into Massachusetts by mail, internet, or telephone constitutes a contact for the relatedness analysis; the case discusses letters sent to Massachusetts as creating a nexus with the forum, but does not address or endorse the proposition as stated.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
517,6125df429db7ab3b462d329f98b9a8cefe4bdff55b2b7ce78ea661475b49bdf6,2790836,green,haiku-4.5,v1,20000,,"The opinion directly supports the proposition by discussing federal courts' well-established authority to take judicial notice of proceedings in other courts, specifically referencing the underlying personal injury lawsuit (Alejandro-Ortiz v. P.R. Elec. Power Auth., 756 F.3d 23) and its relevance to the fee dispute at hand.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
518,6125df429db7ab3b462d329f98b9a8cefe4bdff55b2b7ce78ea661475b49bdf6,8991737,green,haiku-4.5,v1,20000,,"The Kowalski opinion directly supports the proposition, explicitly stating 'It is well-accepted that federal courts may take judicial notice of proceedings in other courts if those proceedings have relevance to the matters at hand' and applying this principle to take judicial notice of a criminal conviction.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
519,6125df429db7ab3b462d329f98b9a8cefe4bdff55b2b7ce78ea661475b49bdf6,725103,green,haiku-4.5,v1,20000,,"The Opoka case directly supports the proposition by explicitly stating that federal courts 'have the power, in fact the obligation, to take judicial notice of the relevant decisions of courts and administrative agencies' when proceedings 'have a direct relation to matters at issue,' citing the exact principle the proposition asserts.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
520,7bb6d9d745602fd6ecaa7ea9c3705014113290ce9d7b5c2456884a30270698dc,186035,yellow,haiku-4.5,v1,20000,,"The case discusses the TRAC factors for evaluating unreasonable agency delay and mentions that delay decisions depend on complexity and other circumstances, but the proposition's specific language about 'some number of months or years' and 'permanence' is not directly addressed in the provided excerpt.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
521,7bb6d9d745602fd6ecaa7ea9c3705014113290ce9d7b5c2456884a30270698dc,186223,yellow,haiku-4.5,v1,20000,,"The case discusses the 'rule of reason' standard for agency delay and cites TRAC's six-factor test, which includes consideration of task complexity and affected interests, but the proposition appears to be an incomplete quote that is cut off mid-sentence, making full assessment of alignment difficult; the case does support the general principle that reasonableness cannot be determined by fixed tim",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
522,8d785772866c7f694930d78a3f881ab73576909c431e065694888c13b861d4a3,2672209,red,haiku-4.5,v1,20000,,"The proposition claims the zone of interests test must be treated procedurally like any other 'non-jurisdictional issue,' but Lexmark actually holds the opposite—that the zone of interests test is a substantive statutory interpretation question, not a procedural matter, and explicitly rejects the 'prudential standing' label that would treat it as a discretionary procedural issue.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
524,dc40866e30e65551fd6b39c2a61c339819985947377585ae45fa7a9cb0c41aaa,1225833,yellow,haiku-4.5,v1,20000,,"Thompson v. Paul addresses whether an attorney can be liable under Section 10(b) for misstatements to third parties and affirms that federal law (not state law) governs such claims, but the case does not directly address or support the proposition about the timing of certification requests being 'almost always fatal'—the court merely affirmed the district court's denial of certification on abuse-o",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
525,dc40866e30e65551fd6b39c2a61c339819985947377585ae45fa7a9cb0c41aaa,7034267,yellow,haiku-4.5,v1,20000,,"The case supports that defendants who move for summary judgment before certification/notice waive their right to compel notice, but the proposition overstates the holding by suggesting this is 'almost always fatal'—the court actually held the judgment binds only named plaintiffs and reserved judgment on whether equitable reasons might permit post-judgment certification in some circumstances.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
526,e36d4120a8e73186c39bb6fe24084fb6ea3f223035e91b91568340c7a77bf01f,750633,yellow,haiku-4.5,v1,20000,,"The case supports that an amended complaint supersedes the prior pleading, but the proposition's specific language about 'residual claim for damages disappeared' is not directly addressed in the excerpt; the case discusses general supersession doctrine without addressing what happens to specific claims like damages when an amended complaint is filed.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
527,e36d4120a8e73186c39bb6fe24084fb6ea3f223035e91b91568340c7a77bf01f,766768,red,haiku-4.5,v1,20000,,"The cited case discusses the PLRA exhaustion requirement and administrative remedies in prison litigation, but contains no substantive discussion of how amended complaints replace prior pleadings or the treatment of residual claims for damages when amendments are granted.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
528,17d235a3d9d2f6d2b7024b00d158de380ff66ee225acb5acd5caf13138c7b479,447586,red,haiku-4.5,v1,20000,,"The cited case addresses piercing the corporate veil and commingling of corporate funds under Massachusetts law, but contains no discussion of the 'continuity of shareholders' factor or any analysis of whether cash payment for assets (versus stock exchange) affects successor liability or entity continuity.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
529,17d235a3d9d2f6d2b7024b00d158de380ff66ee225acb5acd5caf13138c7b479,6579780,yellow,haiku-4.5,v1,20000,,"The case discusses the continuity of shareholders factor in the de facto merger analysis and notes that the purchasing corporation paid cash rather than shares, but the proposition overstates the case's holding by suggesting this single factor alone defeats the de facto merger claim, when the court explicitly stated 'no single factor is necessary or sufficient to establish a de facto merger' and u",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
530,98005864db8e7d2c56b18428bbca54a555e3a603648a1fbfb498972528cb9c48,202048,red,haiku-4.5,v1,20000,,"The cited case (Platten v. HG Bermuda) is a First Circuit federal appellate decision addressing personal jurisdiction and contract claims in a partnership dispute, and contains no discussion of Attorney General v. M.C.K., Inc. or any factors that the Massachusetts Supreme Judicial Court recognized in that case.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
531,fe244b872e50620eb1522405996b511fffaf78da3882d8b214e713271132a15b,4692640,yellow,haiku-4.5,v1,20000,,"The case supports that Rule 4 dismissals can address procedural bars like timeliness without a response from the State, but the proposition's broader claim that 'motions to dismiss pursuant to Fed. R. Civ. P. 12(b)(6) are not inconsistent with habeas rules' is not directly addressed; the case discusses Rule 4 of the habeas rules specifically, not Rule 12(b)(6) motions generally.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
532,fe244b872e50620eb1522405996b511fffaf78da3882d8b214e713271132a15b,109761,yellow,haiku-4.5,v1,20000,,"The case confirms that Federal Rules of Civil Procedure 52(b) and 59 apply to habeas corpus proceedings, but the proposition's claim that motions to dismiss under Rule 12(b)(6) are 'not inconsistent' with habeas rules is not directly addressed; the case discusses post-judgment motions and appeal procedures, not Rule 12(b)(6) motions to dismiss.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
533,48bbe437e1d56638c3aeecd121380ef61d7f7893aa15527601209119ebf95d84,8921487,green,haiku-4.5,v1,20000,,"The St. Louis Baptist Temple case directly supports the proposition by explicitly stating that 'federal courts, in appropriate circumstances, may take notice of proceedings in other courts, both within and without the federal judicial system, if those proceedings have a direct relation to matters at issue,' citing multiple circuit court authorities for this principle.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
534,48bbe437e1d56638c3aeecd121380ef61d7f7893aa15527601209119ebf95d84,2790836,green,haiku-4.5,v1,20000,,"The case directly supports the proposition that federal courts may take judicial notice of proceedings in other courts when relevant, as evidenced by the court's reference to and reliance on the underlying personal injury case (Alejandro-Ortiz v. P.R. Elec. Power Auth., 756 F.3d 23) throughout its opinion to establish facts and context necessary to resolve the fee dispute.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
535,48bbe437e1d56638c3aeecd121380ef61d7f7893aa15527601209119ebf95d84,725103,green,haiku-4.5,v1,20000,,"The Opoka case directly supports the proposition by explicitly stating that federal courts 'have the power, in fact the obligation, to take judicial notice of the relevant decisions of courts and administrative agencies' when proceedings 'have a direct relation to matters at issue,' citing the same principle the proposition attributes to Law Offices of David Efron.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
536,b3a2bd4220241e3d977fa25a53d8c7b6c33222c863439c27224346cb7be433ce,3010999,red,haiku-4.5,v1,20000,,"Armstrong Surgical Center addresses antitrust immunity under Parker and Noerr doctrines in the context of petitioning government for a Certificate of Need, not contract interpretation or tolling of contractual obligations based on apparent terms and burdens at signing.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
537,82038fdfe794c482e6c59c2a56b4ad3da8051029edc4608f1d539fe3aa4f3701,2012554,red,haiku-4.5,v1,20000,,"The Ion Media case addresses standing and enforceability of an intercreditor agreement in bankruptcy, not the Butner principle that property interests should be analyzed the same regardless of bankruptcy involvement; the excerpt contains no discussion of or citation to Butner.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
538,14277048ff65f4d88dee311ecbb4ee58fd7270f09535fcc8a62960bc62056583,2239193,red,haiku-4.5,v1,20000,,"The excerpt contains no discussion of § 1681i or any limitation of the duty to conduct reasonable investigations to consumer reporting agencies; the case addresses contract interpretation and repossession rights under state law and the FCRA, not the specific statutory language of § 1681i.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
539,14277048ff65f4d88dee311ecbb4ee58fd7270f09535fcc8a62960bc62056583,8440856,red,haiku-4.5,v1,20000,,The excerpt does not contain any discussion of § 1681i or its express terms limiting the duty to conduct reasonable investigation to consumer reporting agencies; the case addresses FCRA and CCRAA reinvestigation procedures but does not substantively analyze the specific statutory language or limitation claimed in the proposition.,model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
540,c616e28046a98ae4a100300ad7fe3f5ee815319a720877c9dfb95f148098ebd1,8440856,red,haiku-4.5,v1,20000,,"The cited case addresses FCRA reinvestigation duties of credit reporting agencies and preemption issues, but contains no substantive discussion of whether a credit card issuer must operate as a consumer reporting agency to be subject to § 1681i liability, nor does it establish the proposition that a cause of action against a furnisher under § 1681i requires such a showing.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
541,c616e28046a98ae4a100300ad7fe3f5ee815319a720877c9dfb95f148098ebd1,2417017,yellow,haiku-4.5,v1,20000,,"The case supports that furnishers cannot be sued under § 1681i by consumers, but the proposition overstates the holding by suggesting § 1681i claims require showing the defendant operated as a consumer reporting agency, when the actual basis is that § 1681i obligations are owed only to consumer reporting agencies (not consumers) and require notice from an agency to trigger duties.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
542,8da5a869cda0071cb440668b4305e24296cd2eea7280d0e3da74606fc7b8c43a,710872,yellow,haiku-4.5,v1,20000,,"The case supports the general principle that complaints need not plead with excessive specificity and can allege state of mind generally, but the proposition's specific formulation about 'who did what to whom, when, where, and why' is not directly articulated in Atchinson; the case emphasizes Rule 8's liberal standard and fair notice rather than endorsing this particular minimal-facts framework.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
543,aea14c8a89731c62e709e885ac13cfe277c423dc33e608c20794c08ae2eb2c4f,812946,red,haiku-4.5,v1,20000,,"The case addresses breach of contract, unreasonable collection, and TDCPA violations in a mortgage foreclosure context, but contains no discussion of intentional infliction of emotional distress (IIED) claims or whether threats to foreclose are insufficient to state an IIED claim.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
544,ea52132132ea6c11eedba48733a7cc398233cb1db385c9196a4ebc6567430384,798304,yellow,haiku-4.5,v1,20000,,"The case does address dismissal of a good faith and fair dealing claim, but the dismissal was based on Georgia law requiring such claims to be tied to contract provisions, not on failure to allege an obligation to modify mortgage terms specifically.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
545,ea52132132ea6c11eedba48733a7cc398233cb1db385c9196a4ebc6567430384,624826,red,haiku-4.5,v1,20000,,"The case does not address dismissal of an implied covenant of good faith and fair dealing claim based on lack of alleged obligation to modify mortgage terms; instead, Wigod upheld breach of contract and promissory estoppel claims based on the TPP Agreement's express promises, and the opinion does not discuss or dismiss any implied covenant claim on the grounds stated in the proposition.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
546,6a9567ea88065279f679e8123e3215438bb5eb8308046f4ce21ecfdf5853e99b,1675583,red,haiku-4.5,v1,20000,,The excerpt discusses trade secret misappropriation claims and pleading requirements but contains no language about plaintiffs not being able to speculate about future business relationships in the context of tortious interference claims.,model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
547,3425b2ef4e86bc0eee92e86e16e703edd09eedf89cf60df635365f4dbbe99ad2,858532,yellow,haiku-4.5,v1,20000,,"The case does address whether Wells Fargo owed a duty of care to the borrowers and concludes it did not, but the holding is narrower than the proposition suggests—the court found no duty arose because there was no contract between the parties, not a blanket finding that loan servicers owe no duty of care to borrowers generally.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
548,3425b2ef4e86bc0eee92e86e16e703edd09eedf89cf60df635365f4dbbe99ad2,2118918,green,haiku-4.5,v1,20000,,"Nymark directly holds that a financial institution acting as a lender owes no duty of care to a borrower in preparing an appraisal of collateral when the appraisal's purpose is solely to protect the lender's security interest, which is precisely the proposition stated.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
549,800b2f76f1792bcb104ffb57488c9c50bdc72f9fe1e5067fbb25a2851276a7a8,3172729,green,haiku-4.5,v1,20000,,"The A Corp. opinion directly cites and applies both Sawtelle v. Farrell (for the proposition that in-forum effects of non-forum activity are insufficient for jurisdiction) and C.W. Downer & Co. v. Bioriginal Food & Sci. Corp. (for the three-prong specific jurisdiction test), accurately supporting the jurisdictional framework being referenced.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
550,91650d481b601a502f240c3dad259b10c739627bf9c5b317f415b0a6180597ea,600736,green,haiku-4.5,v1,20000,,"The case directly supports the proposition by holding that Massachusetts courts enforce choice-of-law provisions in contracts when they are fair and reasonable, stating 'In the absence of a conflict with public policy, Massachusetts honors choice-of-law provisions in contracts' and finding no public policy conflict here.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
551,a5abcd3928fb172ffea3248b2aca84c424ce9a6e147237db6f8cde1aab148852,622598,green,haiku-4.5,v1,20000,,"The cited case directly supports the proposition by explicitly stating that courts reviewing Rule 12(b)(6) motions 'can consider (a) ""implications from documents"" attached to or fairly ""incorporated into the complaint,"" (b) ""facts"" susceptible to ""judicial notice,"" and (c) ""concessions"" in plaintiff's ""response to the motion to dismiss.""'",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
552,a5abcd3928fb172ffea3248b2aca84c424ce9a6e147237db6f8cde1aab148852,613874,yellow,haiku-4.5,v1,20000,,"The case discusses Rule 12(b)(6) standards and mentions that courts may consider documents incorporated into the complaint and facts susceptible to judicial notice, but the excerpt is truncated mid-sentence and does not provide the complete three-part framework the proposition claims to establish.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
553,4652e789013f3fe8bee1edef15d191cf64d02368b6e40650d591658d5792540e,198990,red,haiku-4.5,v1,20000,,"The cited case (Commercial Union v. Seven Provinces) does not support the proposition; it addresses whether a breach of contract can constitute a 93A violation when accompanied by bad faith conduct, not whether a mere breach without more fails to constitute a 93A violation, and the excerpt does not cite or discuss Whitinsville Plaza.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
554,4652e789013f3fe8bee1edef15d191cf64d02368b6e40650d591658d5792540e,2030452,green,haiku-4.5,v1,20000,,"The cited case directly supports the proposition by explicitly stating that 'the mere breach of a contract, without more, does not amount to a c. 93A violation' and citing Whitinsville Plaza, Inc. v. Kotseas, 378 Mass. 85, 100-101 (1979) as authority for this principle.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
555,4652e789013f3fe8bee1edef15d191cf64d02368b6e40650d591658d5792540e,529278,yellow,haiku-4.5,v1,20000,,"The cited case does quote Whitinsville Plaza for the proposition that 'breach of contract, standing alone, does not constitute a chapter 93A violation,' but the proposition as stated attributes this holding to Whitinsville Plaza when the excerpt shows it is actually cited by Quaker State as supporting authority, and the proposition's framing ('mere breach...without more') is slightly broader than ",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
556,23ce9b8f5ebc1bd72295d24183d109bb1b29794f9e11b271a5c1b64f3e15cc6b,1359854,yellow,haiku-4.5,v1,20000,,"The Wong case cites Carnival Cruise for the general principle that forum selection clauses 'should control absent a strong showing that [they] should be set aside,' but does not substantively discuss or analyze whether the 'unreasonable and unjust' standard is 'more demanding' than a 'contacts' or 'convenience' inquiry, making the support partial and the proposition's characterization of the case'",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
557,eac5c6e65a653d946aeba84b6525b5fe0c8efd042269115ff29f802321af12f4,8996640,red,haiku-4.5,v1,20000,,"The excerpt discusses transfer of cases under 28 U.S.C. § 1404(a) pursuant to motions and court orders, but contains no discussion of sua sponte transfers absent a motion from either party.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
558,eac5c6e65a653d946aeba84b6525b5fe0c8efd042269115ff29f802321af12f4,470080,yellow,haiku-4.5,v1,20000,,"The case supports that courts can raise venue issues sua sponte, but the proposition about sua sponte transfer is only analogously discussed—the court notes transfer under §1404(a) is 'analogous' to sua sponte venue dismissal, not a direct holding that courts can sua sponte order transfers absent a motion.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
559,577e8226c535393bc0e734484b2f923a848efa80ae58dc83cac8ff5fe22db433,4894912,green,haiku-4.5,v1,20000,,"TransUnion directly addresses Article III standing's requirement that plaintiffs demonstrate concrete injury, with the Court stating 'To have Article III standing to sue in federal court, plaintiffs must demonstrate, among other things, that they suffered a concrete harm,' which is the essence of the 'What's it to you?' inquiry about personal stake.",model_answer,v1-backfill-20260504-040014,2026-05-04T04:00:20Z
